B1,B2,B3,B4,B5,B6,B7,Class
10012,9191,8184,7867,8899,9432,8972,1
10046,9247,8262,7972,8960,9582,9165,1
10081,9270,8273,7969,8927,9488,9044,1
10126,9323,8332,8069,9020,9783,9399,1
10161,9385,8463,8272,9369,10711,10249,1
10771,9934,8879,8256,9866,9416,8695,1
10785,9909,8814,8155,9696,9257,9103,1
10846,9953,8849,8221,9564,8901,8975,1
10085,9289,8297,8035,9045,11038,11043,1
10055,9251,8260,7960,8939,9677,9523,1
10041,9256,8254,7968,9066,9536,9120,1
10025,9232,8248,7961,8930,9660,9338,1
10756,9867,8807,8311,10381,9466,8494,1
10628,9732,8589,7996,9137,8539,8264,1
10746,9855,8696,8090,9230,8648,8493,1
10897,9974,8827,8200,9219,8500,8393,1
10010,9200,8171,7847,8642,9822,9831,1
10005,9162,8120,7722,8525,9809,10059,1
10704,9815,8661,8020,8929,8370,7992,1
9996,9190,8161,7840,8615,9953,10008,1
10771,9874,8756,8130,9420,8531,7976,1
10697,9783,8676,8046,9069,8417,8198,1
10781,9878,8754,8127,9237,8562,8332,1
10721,9828,8749,8123,9743,9128,8705,1
10705,9796,8736,8095,9880,9378,9032,1
10059,9267,8269,7993,8989,11081,11270,1
10726,9828,8774,8193,10201,9827,9123,1
10830,9925,8798,8138,9688,8711,7868,1
10737,9835,8672,8067,9071,8597,8277,1
10673,9786,8671,8037,9419,8756,8224,1
10594,9712,8621,7998,9600,8976,8319,1
10636,9711,8658,8054,9736,9153,8533,1
10031,9197,8188,7877,8838,10740,10910,1
10591,9675,8618,8070,9859,9525,8676,1
9985,9169,8101,7763,8574,10128,10443,1
9986,9160,8133,7774,8575,10204,10490,1
10020,9189,8151,7814,8622,10582,10845,1
10724,9833,8663,8024,9083,8427,7966,1
10573,9659,8591,7936,9653,8951,8085,1
10464,9558,8510,7934,9608,9193,8467,1
10795,9872,8742,8099,9271,8536,8160,1
10874,9938,8789,8115,9130,8384,8006,1
10734,9823,8665,8010,9372,8783,8037,1
10792,9871,8772,8105,10293,9240,7891,1
10012,9180,8151,7828,8782,10512,10931,1
9989,9173,8122,7772,8619,10380,10825,1
9981,9187,8152,7849,8785,10529,10866,1
9989,9154,8152,7797,8695,10687,10952,1
10496,9557,8502,7887,9329,8961,8185,1
9986,9153,8097,7761,8709,9477,9141,1
9884,9041,8045,7721,9406,9654,8885,1
9880,9027,8019,7671,8965,9494,8823,1
9896,9020,7947,7559,8412,8992,8656,1
9864,9002,7933,7552,8432,9058,8771,1
9862,9031,8067,7784,9502,10215,9241,1
9940,9115,8113,7811,9210,9754,9171,1
9916,9081,8055,7739,8984,9734,9071,1
9867,8986,7989,7642,9222,9698,8773,1
9863,9032,8006,7645,8749,9293,8699,1
9905,9019,7987,7618,8756,9234,8728,1
9861,8986,7934,7536,8450,9181,8724,1
9962,9137,8114,7802,9027,9778,9250,1
9896,9016,7961,7590,8525,9166,8726,1
9837,8990,7976,7599,8747,9210,8697,1
9894,9039,7952,7565,8473,8971,8781,1
9899,9040,7955,7552,8311,9012,8816,1
9905,9042,7992,7611,8528,9415,9077,1
9909,9061,8013,7676,8879,9675,9153,1
9848,9007,7962,7592,8625,9015,8733,1
9907,9074,8049,7702,8869,9525,9096,1
10171,9251,8170,7666,8344,8654,8821,1
10206,9288,8184,7704,8472,8833,9072,1
10105,9194,8055,7578,8166,8745,9375,1
10219,9287,8241,7716,8322,8644,9263,1
10709,9810,8666,8105,8885,8623,8508,1
10427,9537,8389,7857,8538,8516,8584,1
10869,9957,8863,8280,9284,8896,8672,1
10915,10080,8848,8290,9012,8738,8623,1
10113,9210,8110,7575,8148,8619,8918,1
10219,9324,8136,7640,8260,8797,9507,1
10436,9560,8388,7859,8549,8815,8850,1
11338,10473,9321,8723,9739,9142,8946,1
10668,9824,8599,8077,8737,8686,8732,1
11195,10321,9137,8559,9433,9032,8866,1
10660,9785,8569,8040,8678,8792,9071,1
10210,9306,8161,7619,8290,8942,9537,1
10096,9220,8103,7613,8331,8960,9236,1
11776,10984,9828,9218,10120,9038,8783,1
11228,10401,9163,8589,9193,8692,8642,1
11795,10980,9855,9208,10039,9081,8911,1
11528,10715,9520,8922,9680,8887,8617,1
10060,9127,8050,7547,8542,9301,9298,1
10219,9302,8148,7629,8336,9064,9960,1
10492,9581,8385,7837,8432,8701,9164,1
11197,10369,9210,8587,9209,8691,8728,1
11697,10830,9723,9103,9806,8968,8685,1
12057,11279,10181,9529,10367,9221,9096,1
11917,11143,10039,9401,10159,9050,8732,1
10063,9144,8027,7503,8200,8911,9233,1
10310,9408,8253,7723,8377,9035,9168,1
11107,10225,9120,8485,9192,8653,8481,1
11206,10359,9244,8612,9317,8800,9063,1
10795,9924,8732,8158,8802,8739,8891,1
11797,10982,9911,9283,10174,9154,9246,1
9841,8915,7804,7290,8072,8837,9466,1
9775,8847,7723,7228,7916,8765,9054,1
9964,9046,7918,7419,8158,8901,8992,1
10270,9323,8194,7628,8247,8591,8809,1
10302,9375,8326,7734,8417,8568,8613,1
10334,9402,8336,7761,8530,8681,8772,1
10815,9929,8859,8254,9050,8616,8671,1
9662,8715,7570,7064,7652,8579,9288,1
9856,8994,8190,7869,11861,13016,9567,1
9905,9026,8198,7882,11683,13131,9746,1
9887,9013,8185,7907,11689,13160,9725,1
9860,8956,8127,7826,11611,13063,9670,1
9805,8917,8124,7779,11957,12832,9411,1
9811,8949,8152,7774,11934,12980,9528,1
9802,8926,8106,7806,11750,13037,9553,1
9806,8947,8079,7802,11596,13166,9687,1
9910,9029,8218,7921,11749,13335,9860,1
9840,8975,8125,7787,11598,13130,9711,1
9891,9018,8188,7937,11572,13361,9957,1
9822,8962,8149,7845,11814,13137,9654,1
9814,8962,8139,7879,11775,13213,9797,1
9795,8950,8098,7778,11658,13095,9635,1
9862,8993,8177,7937,11616,13331,9906,1
9806,8966,8165,7915,11891,13431,9884,1
9846,8961,8131,7819,11692,13259,9923,1
9869,9005,8171,7898,11644,13317,9987,1
9840,8967,8167,7883,11947,13299,9785,1
9827,8973,8137,7905,11774,13311,9809,1
9798,8932,8095,7815,11588,13195,9694,1
9806,8917,8120,7758,12104,12941,9428,1
9832,8958,8113,7858,11647,13293,9854,1
9830,8958,8194,7924,11991,13424,9839,1
9843,8929,8120,7848,11764,13340,9740,1
9803,8951,8133,7858,11753,13368,9810,1
9825,8952,8121,7852,11606,13185,9742,1
9821,8962,8122,7821,11743,13050,9622,1
9802,8917,8113,7720,12076,12813,9341,1
9841,8976,8199,7896,11897,13185,9714,1
9838,8983,8197,7898,12039,13214,9640,1
9829,8953,8134,7856,11836,13393,9714,1
9819,8966,8211,7890,12282,13170,9574,1
9810,8957,8181,7877,12041,13088,9500,1
9829,8958,8118,7865,11682,13140,9704,1
9789,8930,8197,7763,12753,13014,9493,1
9806,8949,8182,7865,12238,13413,9772,1
9830,8946,8136,7850,11599,13296,9751,1
9828,8948,8111,7810,11712,13003,9609,1
9840,8963,8193,7860,12001,13076,9548,1
9828,8948,8140,7805,11797,13058,9573,1
9839,8967,8193,7879,12060,13398,9743,1
9828,8951,8123,7760,11890,12957,9456,1
9852,9008,8211,7946,11965,13218,9728,1
9800,8902,8160,7757,12382,12667,9130,1
9872,9048,8270,7951,12123,13292,9727,1
9882,9035,8285,7975,12179,13574,9897,1
9818,8941,8175,7784,12364,12842,9355,1
9787,8892,8151,7760,12141,12699,9213,1
9870,9003,8205,7838,12222,12941,9521,1
10094,9215,8359,8073,11693,13264,9902,1
10023,9163,8318,8033,11889,13122,9661,1
10045,9167,8300,7995,11856,12978,9592,1
10109,9214,8352,7960,12064,12665,9340,1
9654,8765,8127,7421,15301,13237,8874,0
9688,8787,8166,7534,15181,13347,8954,0
10084,9199,8334,8061,11548,13279,9868,1
10108,9238,8336,8160,11710,13903,10221,1
9628,8739,8017,7322,15248,12838,8516,0
9676,8774,8110,7471,15160,13357,8948,0
10110,9230,8390,8057,11971,13065,9613,1
10120,9272,8344,8144,11752,13243,9766,1
10175,9297,8429,8229,11871,13253,9803,1
10213,9343,8438,8224,11851,13703,10084,1
10167,9284,8400,8096,11792,13458,9923,1
9649,8762,8113,7489,15254,12845,8734,0
9604,8712,8093,7344,15286,12962,8632,0
9651,8772,8095,7464,14624,13152,8818,0
9643,8764,8046,7365,14661,13010,8713,0
10078,9189,8318,7988,11825,12995,9571,1
10116,9258,8442,8080,12268,12970,9501,1
10150,9265,8438,8090,11986,12881,9475,1
10264,9383,8499,8256,12033,13111,9626,1
10325,9402,8555,8258,12290,13225,9650,1
10325,9462,8554,8260,12145,13459,9875,1
10293,9388,8490,8174,11894,13537,9994,1
9685,8799,8174,7542,14469,13212,8884,0
9706,8812,8139,7516,15356,13791,9187,0
9712,8829,8134,7466,15465,13683,9077,0
9674,8795,8138,7512,14873,13360,8886,0
10189,9330,8506,8088,12319,12941,9449,1
10291,9432,8581,8254,12262,13217,9669,1
9694,8828,8154,7535,15159,14017,9397,0
9721,8866,8242,7732,14732,14164,9530,0
9716,8841,8216,7677,15134,13592,9134,0
9663,8784,8137,7433,15269,12738,8627,0
10260,9403,8553,8186,12099,13177,9639,1
10332,9456,8606,8272,12418,13293,9630,1
10355,9470,8600,8269,12175,13699,9962,1
10375,9492,8640,8313,12370,13519,9784,1
9746,8872,8275,7785,15449,14432,9694,0
9844,8970,8401,8076,14702,15519,10671,0
9702,8831,8153,7676,14709,13572,9139,0
10340,9464,8610,8185,12489,13213,9576,1
9808,8983,8411,8156,14659,15104,10420,0
10445,9544,8681,8332,12418,13489,9747,1
10353,9480,8587,8186,12461,13149,9504,1
10378,9505,8618,8268,12367,13396,9717,1
10387,9519,8623,8240,12171,13246,9586,1
10293,9414,8555,8124,12241,12950,9397,1
9740,8839,8146,7799,12445,12992,9358,1
9803,8936,8160,7896,12198,13535,9832,1
10493,9584,8702,8337,12332,13207,9656,1
10403,9530,8677,8242,12402,13144,9516,1
10449,9572,8693,8335,12366,13455,9761,1
10512,9606,8689,8306,12313,13416,9690,1
10319,9405,8543,8130,12329,12956,9407,1
10362,9473,8610,8215,12233,13225,9517,1
9819,8931,8127,7886,11846,13372,9793,1
9743,8888,8080,7805,11956,13057,9567,1
9771,8926,8117,7890,11779,13081,9698,1
9738,8883,8126,7750,12046,12889,9438,1
9722,8883,8132,7812,12280,12943,9414,1
9847,8963,8147,7957,11720,13728,10078,1
9833,8968,8144,7959,11623,13634,10049,1
9797,8941,8167,7928,12108,13516,9789,1
9778,8943,8158,7927,12438,13507,9775,1
9777,8906,8140,7923,12055,13519,9835,1
9768,8897,8118,7889,11790,13344,9745,1
9758,8900,8122,7822,11949,13170,9627,1
9745,8865,8121,7789,12233,13124,9507,1
9752,8829,8092,7744,12246,12976,9335,1
9800,8942,8183,7921,12224,13263,9656,1
9798,8954,8121,7898,11767,13395,9866,1
9800,8920,8191,7976,12395,13422,9731,1
9793,8957,8209,8071,12049,13671,10028,1
9782,8955,8149,8003,11847,13758,10053,1
9771,8903,8100,7854,11816,13502,9836,1
9743,8873,8101,7786,12095,13243,9558,1
9739,8860,8092,7785,12040,13177,9544,1
9802,8959,8146,7928,11786,13266,9812,1
9800,8966,8204,8012,12149,13417,9811,1
9800,8962,8202,8041,12168,13517,9866,1
9788,8932,8148,8015,12022,13614,9952,1
9780,8904,8110,7983,11832,13596,9920,1
9758,8881,8098,7833,11992,13444,9714,1
10187,9347,8311,7931,9230,9953,9758,1
9741,8869,8079,7727,12117,13112,9486,1
9709,8833,8061,7711,12137,12915,9352,1
10538,9679,8571,8135,9280,9626,9775,1
10371,9506,8442,8010,9072,9518,9461,1
10021,9173,8164,7793,8909,9767,9899,1
9990,9116,8121,7724,9076,9746,9386,1
10441,9560,8482,8032,9203,9677,9635,1
9700,8821,8078,7627,12475,12664,9127,1
10330,9475,8423,8024,9307,10180,12272,1
9723,8829,8079,7644,12368,12584,9039,1
9731,8891,8101,7860,11986,13103,9481,1
9738,8907,8131,7880,12014,13197,9616,1
9744,8889,8076,7877,12033,13507,9842,1
9801,8973,8212,8097,12103,13439,9860,1
9798,8970,8221,8029,12259,13437,9835,1
9789,8942,8148,7869,12056,13370,9766,1
10398,9547,8454,8020,9229,9929,10509,1
10359,9482,8430,7975,9095,9804,10222,1
10381,9503,8440,7998,9214,9909,9776,1
10543,9658,8568,8100,9309,10020,10440,1
10228,9365,8320,7913,9470,10467,11269,1
9779,8903,8162,7872,12255,13208,9578,1
9719,8830,8083,7646,12149,12618,9156,1
9746,8875,8085,7700,12045,12829,9383,1
9724,8858,8044,7759,12138,12963,9442,1
9771,8899,8075,7883,12052,13388,9733,1
9798,8990,8230,8158,12017,13755,10064,1
9786,8955,8238,8047,12349,13456,9791,1
10255,9395,8344,7924,9425,10137,9778,1
10412,9511,8466,8029,9272,9981,9912,1
10371,9522,8427,7980,9099,9741,9892,1
10203,9313,8279,7845,9070,9703,10057,1
10138,9280,8212,7820,9138,9869,10256,1
10332,9440,8410,7956,9256,10039,10700,1
9744,8831,8084,7610,12406,12478,9017,1
10186,9308,8256,7891,9020,9542,9388,1
10133,9247,8218,7819,9092,9685,10123,1
10112,9240,8203,7830,9013,9703,9590,1
10173,9279,8276,7801,10084,9935,9753,1
10256,9351,8298,7800,9505,9849,11002,1
10302,9436,8408,8014,9877,10125,9753,1
10259,9392,8351,7974,9509,10152,9748,1
10387,9516,8515,8154,9319,10131,12276,1
10150,9304,8315,7906,9327,9632,10288,1
10068,9170,8192,7806,9393,9760,10594,1
10040,9163,8129,7642,9533,9464,8898,1
10111,9222,8113,7618,8929,8911,9749,1
10310,9437,8378,7951,9102,9649,12891,1
10155,9258,8242,7827,9335,9869,10844,1
10046,9172,8098,7635,8853,9528,11888,1
10172,9299,8271,7822,8941,9356,11876,1
10045,9129,8092,7586,8904,9140,9373,1
10078,9191,8141,7646,8839,8986,9284,1
10228,9328,8267,7797,8754,9206,10782,1
10199,9306,8241,7765,8689,9127,11298,1
10068,9205,8155,7686,8655,9154,11199,1
10072,9190,8127,7661,8618,9064,11096,1
10033,9135,8130,7670,8815,9282,10388,1
10130,9226,8147,7709,8598,8933,9885,1
10428,9552,8696,8566,12827,12816,10099,1
10327,9506,8586,8226,12811,12145,9734,1
10442,9583,8704,8563,12151,12281,10116,1
10257,9416,8595,8213,12768,12054,9642,1
10367,9523,8629,8472,13026,12645,10056,1
10522,9711,8835,8787,12656,13417,11000,1
10449,9651,8792,8762,12633,13157,10738,1
10434,9688,8808,8728,12476,12965,10744,1
10524,9698,8841,8834,12473,12848,10526,1
10370,9531,8694,8624,12370,12867,10317,1
10439,9620,8694,8581,12871,12832,10259,1
10466,9640,8799,8690,12731,12898,10589,1
10539,9716,8839,8780,12637,13653,10889,1
10377,9574,8715,8696,12207,12515,10377,1
10420,9552,8713,8592,12601,13276,10679,1
10466,9578,8720,8443,13269,13066,10059,1
10400,9568,8562,8255,12327,11794,9973,1
10363,9527,8714,8581,12976,12615,10018,1
10417,9623,8782,8869,12642,13410,10674,1
10382,9554,8658,8603,12294,12320,10056,1
10330,9495,8555,8425,9677,11987,11451,1
10401,9560,8516,8286,9362,11397,11272,1
10434,9611,8585,8384,9593,11761,11550,1
10551,9735,8768,8645,10075,12217,11750,1
10491,9675,8718,8602,10054,12241,11706,1
10435,9622,8635,8486,9841,12120,11695,1
10442,9608,8615,8487,9918,12144,11758,1
10449,9613,8609,8417,9558,11817,11667,1
10437,9628,8650,8472,9728,11880,11572,1
10443,9640,8574,8383,9474,11404,11240,1
10459,9655,8687,8462,9522,11192,11009,1
10404,9567,8603,8411,9706,12290,12019,1
10441,9624,8601,8378,9519,11688,11954,1
10392,9573,8600,8449,9834,11694,11338,1
10413,9606,8616,8487,9866,12108,11727,1
10449,9632,8646,8550,10115,12415,11972,1
10498,9699,8709,8562,9841,11743,11648,1
10471,9662,8636,8429,9593,11058,10815,1
10416,9615,8564,8367,9516,11065,10792,1
10427,9615,8642,8506,9991,12280,11792,1
10429,9635,8673,8541,10069,12258,11562,1
10437,9620,8662,8544,9973,11553,11033,1
10489,9682,8705,8527,9881,11468,11078,1
10492,9717,8764,8614,10092,12106,11380,1
10437,9642,8688,8584,10024,12205,11677,1
9822,8961,8143,7941,11100,12913,9800,1
9806,8959,8153,7922,11190,12648,9532,1
9807,8940,8144,7898,11407,12849,9692,1
9812,8951,8122,7927,10916,12828,9820,1
9810,8941,8116,7941,10961,12610,9600,1
9818,8939,8169,7916,11418,13013,9787,1
10198,9343,8317,8245,10643,11744,10424,1
10246,9395,8337,8167,9611,11553,10791,1
10287,9441,8408,8247,9576,11557,11118,1
10274,9458,8461,8306,9739,11834,11448,1
10307,9497,8482,8250,9555,11442,11102,1
10342,9514,8509,8286,9476,11883,11916,1
10294,9481,8510,8297,9682,11470,10702,1
10335,9511,8530,8314,9628,12186,12120,1
10434,9657,8624,8419,9622,11127,10989,1
10396,9597,8582,8361,9532,11006,10669,1
10400,9595,8629,8524,9974,11607,11227,1
10398,9602,8608,8430,9752,11771,11644,1
10982,10181,9080,8764,10685,10881,9997,1
11100,10308,9295,9119,11166,11649,10798,1
10833,10034,8914,8607,11197,11548,10105,1
11078,10266,9216,8965,10954,11474,10598,1
10923,10144,9039,8803,10577,11277,10330,1
10990,10160,9198,8994,10792,11626,10703,1
10855,10022,8947,8632,10844,11639,10254,1
11033,10251,9231,8990,10713,11590,10678,1
10979,10167,9063,8818,10669,11366,10502,1
10865,10028,8894,8598,10564,11106,10281,1
10955,10156,9144,8926,11078,11855,10739,1
11043,10246,9198,8945,10786,11643,10845,1
11021,10266,9339,9194,11167,11680,10984,1
10826,9977,8945,8687,11404,12094,10255,1
10920,10081,9059,8840,10887,11546,10547,1
10836,9978,8926,8668,11111,11679,10232,1
10226,9418,8516,8430,10271,12415,11261,1
10262,9454,8569,8519,10155,12655,11491,1
10303,9572,8710,8700,10563,13136,11783,1
10239,9452,8683,8805,10948,13256,11706,1
10326,9536,8661,8576,10108,12749,12054,1
10300,9492,8733,8823,10966,13320,11716,1
10331,9516,8679,8651,10335,12507,11532,1
10315,9490,8594,8552,10352,13012,11951,1
10311,9458,8501,8418,9793,12070,11409,1
10274,9396,8466,8327,9830,12301,11488,1
10229,9408,8466,8309,9644,12029,11499,1
10260,9436,8555,8481,10010,12496,11507,1
10283,9448,8648,8618,10471,12610,11452,1
10282,9457,8586,8581,10524,12503,11314,1
10270,9466,8616,8654,10620,12478,11296,1
10272,9440,8669,8725,10487,12625,11580,1
10691,9762,8567,8273,10264,11268,9843,1
10719,9792,8637,8321,10175,11399,9959,1
10758,9897,8683,8388,10081,11344,10251,1
10861,10034,8922,8664,10326,11593,10587,1
10819,9921,8746,8507,10637,11707,10273,1
10703,9787,8616,8363,10526,11705,9947,1
10734,9822,8641,8352,10091,11364,10018,1
10773,9877,8673,8385,10004,11109,10165,1
10827,9910,8762,8483,10425,11417,10189,1
10728,9821,8663,8377,10564,11409,9658,1
10689,9803,8644,8373,10495,11186,9631,1
10662,9727,8564,8284,10385,11385,9989,1
10760,9870,8687,8389,10008,11129,10088,1
10809,9942,8776,8499,10168,11270,10190,1
10847,9976,8870,8580,10190,11116,10179,1
10708,9792,8660,8380,10666,11465,9742,1
10723,9823,8628,8307,9893,10962,10022,1
10748,9861,8713,8457,10129,11210,10024,1
10768,9892,8784,8445,10018,11185,10347,1
10769,9899,8714,8390,9819,11022,10209,1
10862,10034,8847,8581,10132,11427,10490,1
10833,9932,8815,8536,10205,11477,10340,1
10662,9740,8573,8283,10604,11456,9576,1
10781,9925,8730,8419,9894,11121,10212,1
10852,9982,8826,8500,9937,11293,10535,1
10831,9947,8752,8384,9761,11100,10364,1
10805,9958,8769,8427,9753,11222,10437,1
10404,9582,8577,8438,9991,11872,11238,1
10399,9612,8724,8660,10759,13096,11911,1
10809,9955,8835,8527,10000,11445,10490,1
10346,9456,8358,7964,8923,9973,9865,1
10358,9496,8416,8128,9229,10881,10689,1
10421,9566,8508,8226,9381,11286,10944,1
10376,9517,8429,8057,9099,10938,10652,1
10807,9879,8693,8356,10043,11133,10029,1
10383,9555,8537,8349,9573,11455,11031,1
10922,10053,8857,8596,10056,11328,10583,1
10382,9486,8390,8027,9063,10687,10411,1
10371,9524,8434,8146,9313,11052,10861,1
10389,9547,8529,8343,9636,11577,11220,1
10425,9583,8608,8452,10047,11980,11307,1
10436,9593,8564,8374,9717,11862,11314,1
10381,9590,8671,8588,10416,12678,11783,1
10920,10051,8935,8684,10094,11394,10618,1
10843,9975,8812,8483,9864,11123,10470,1
10833,9966,8777,8454,9873,11239,10420,1
10853,9998,8829,8541,10191,11428,10390,1
10748,9843,8632,8277,9672,10869,9953,1
10824,9919,8753,8436,10049,11214,10270,1
10325,9423,8282,7917,8944,10125,9838,1
10781,9870,8664,8308,9834,10899,10018,1
10837,9905,8705,8354,9817,11034,10201,1
10398,9581,8580,8395,9857,12129,11527,1
10379,9545,8522,8292,9657,11835,11261,1
10378,9552,8572,8326,10069,11558,10916,1
10366,9510,8450,8095,9450,11126,10510,1
10328,9473,8368,7996,9107,10439,10204,1
10336,9448,8326,7964,9042,10218,9909,1
10311,9438,8296,7928,8996,10066,9680,1
10771,9862,8677,8392,10193,11530,10223,1
10767,9877,8671,8376,10037,11340,10199,1
10779,9909,8740,8384,9862,10887,10048,1
10804,9891,8662,8317,9724,10923,10046,1
10306,9419,8312,7948,9055,10102,9811,1
10292,9415,8286,7912,9005,9969,9610,1
10340,9488,8452,8080,10270,11274,10599,1
10370,9522,8477,8239,9571,11705,11179,1
10365,9506,8425,8123,9272,11022,10684,1
10284,9403,8366,7954,10288,10444,9573,1
10299,9408,8292,7935,8990,10143,9898,1
10277,9397,8279,7953,9293,10269,9695,1
10325,9452,8331,7940,8950,9930,9722,1
10208,9317,8264,7868,10210,9566,9011,1
10300,9452,8499,8168,10505,11090,10163,1
10352,9489,8406,8155,9645,11012,10459,1
10319,9449,8337,7997,9177,10396,9938,1
10361,9525,8504,8258,9586,11572,10969,1
10295,9459,8485,8357,10209,12873,11614,1
10319,9456,8425,8220,9815,11836,11048,1
10291,9423,8383,8166,9603,11929,11183,1
10306,9462,8464,8284,10042,12267,11294,1
10318,9509,8532,8408,10379,12750,11468,1
10281,9476,8531,8525,10683,13299,11699,1
10324,9503,8515,8384,10290,12441,11293,1
10189,9367,8304,8030,9348,11379,10871,1
10217,9390,8347,8123,9592,11823,11202,1
10279,9435,8451,8333,10110,12389,11375,1
10307,9478,8488,8440,10319,12483,11354,1
10291,9446,8454,8366,10303,12591,11391,1
10242,9413,8398,8136,9766,11412,10638,1
10306,9454,8490,8424,10504,12891,11535,1
10226,9349,8297,8033,9408,10803,10166,1
10201,9356,8324,8094,9645,11541,10697,1
10223,9391,8378,8191,9813,11893,11045,1
10251,9417,8425,8264,9887,12088,11195,1
10271,9451,8467,8326,9938,12163,11207,1
10241,9403,8368,8172,9701,11931,11051,1
10220,9375,8340,8118,9642,12009,11099,1
10239,9367,8290,8015,9375,10506,9795,1
10199,9352,8347,8095,10136,11457,10412,1
10195,9362,8333,8132,9824,11966,10980,1
10202,9356,8307,8119,9684,11678,10963,1
10183,9329,8262,8056,9494,11573,10931,1
10179,9303,8208,7975,9378,11371,10780,1
10181,9345,8284,8056,9572,11724,10941,1
10200,9334,8293,8038,9438,11320,10622,1
10206,9359,8295,8045,9412,11367,10794,1
10177,9331,8251,7975,9379,11577,10973,1
10178,9306,8256,7965,9339,11567,10931,1
10141,9266,8133,7840,9089,11052,10620,1
10236,9354,8328,8020,9740,10903,10314,1
10250,9388,8319,8034,9459,10265,9763,1
10873,9968,8941,8668,12073,12870,10336,1
10917,10055,8940,8655,10806,11791,10506,1
10809,9912,8832,8520,10836,11881,10332,1
10833,9947,8879,8600,11137,12031,10306,1
10927,10057,8971,8716,11640,12593,10387,1
10790,9903,8840,8537,11455,12636,10307,1
10808,9923,8930,8616,12507,13283,10386,1
10820,9923,8844,8608,11391,12445,10547,1
10840,9980,8877,8594,10999,12148,10390,1
10807,9905,8807,8477,12134,12750,10155,1
10835,9964,8906,8609,11812,12923,10371,1
10817,9945,8845,8557,11195,12236,10395,1
10787,9937,8810,8524,11521,12406,10069,1
10766,9880,8865,8609,12132,12988,10237,1
10731,9841,8740,8419,11670,12414,10081,1
10760,9900,8853,8577,12445,13273,10237,1
10837,9907,8865,8553,12330,12977,10085,1
10713,9816,8782,8432,11840,12226,10002,1
10753,9827,8773,8441,11827,12619,10070,1
10620,9691,8599,8140,12181,11945,9252,1
10678,9794,8708,8326,12859,12937,9752,1
10825,9970,8950,8678,12649,13399,10267,1
10949,10120,9134,8947,11938,12915,10621,1
10943,10096,9026,8800,12177,12860,10428,1
10698,9787,8760,8405,12248,12988,10029,1
10729,9841,8779,8464,12227,12866,9935,1
10876,10011,8965,8726,11719,12742,10363,1
10943,10100,9037,8839,11564,12726,10623,1
10930,10097,9089,8916,11853,12955,10701,1
10630,9707,8676,8251,12647,12841,9695,1
10612,9706,8648,8176,12850,12749,9522,1
10788,9903,8815,8489,11737,12366,9779,1
10933,10080,9051,8825,11425,12208,10376,1
10959,10147,9078,8866,11195,12231,10641,1
11038,10234,9253,9079,11316,12526,11053,1
10764,9876,8839,8523,12481,13187,10161,1
10895,10040,8999,8761,11329,12340,10521,1
11100,10346,9328,9151,11319,12272,11101,1
11240,10490,9468,9289,11067,11930,11072,1
11069,10242,9274,9042,10702,11927,11144,1
10683,9756,8792,8461,12632,13036,10145,1
10829,9956,8909,8624,11907,12510,10091,1
10701,9787,8725,8437,12009,12380,9980,1
10912,10074,9023,8888,11566,12796,10738,1
11006,10195,9157,8973,11165,12444,10941,1
11196,10389,9465,9233,10863,11730,11078,1
10997,10163,9033,8789,10590,11666,10693,1
10802,9938,8917,8695,11854,12897,10522,1
10352,9551,8708,8530,11244,13539,11648,1
10274,9444,8726,8338,12796,13415,10934,1
10276,9418,8692,8269,12784,13292,10881,1
10384,9552,8696,8394,11025,13369,11874,1
10438,9648,8906,8762,11547,13517,11484,1
10322,9482,8649,8402,12011,13461,10679,1
10322,9440,8502,8068,10778,11798,9538,1
10310,9481,8622,8472,11221,13450,11446,1
10358,9494,8462,8036,9968,10385,9462,1
10356,9542,8670,8328,12472,12861,10064,1
10286,9427,8628,8389,12267,13949,10506,1
10377,9571,8766,8570,11168,13355,11596,1
10313,9437,8522,8185,11018,11901,10134,1
10354,9457,8410,7994,9771,10604,9424,1
10379,9484,8408,7961,8958,10051,9655,1
10392,9523,8671,8305,11323,12765,10416,1
10334,9516,8789,8649,11551,13254,11365,1
10364,9524,8636,8355,10681,12785,11641,1
10281,9433,8656,8353,11194,12716,10957,1
10338,9516,8717,8589,10998,13495,11965,1
10390,9576,8799,8717,11079,13690,12000,1
10225,9395,8482,8178,10956,12479,10226,1
10356,9544,8666,8397,10752,12957,11756,1
10266,9452,8595,8378,11097,12684,11015,1
10293,9485,8668,8454,11078,12923,11307,1
10363,9558,8715,8584,11062,13335,11868,1
10430,9668,8957,8888,11789,13920,11872,1
10395,9477,8545,8052,11772,11235,9714,1
10382,9476,8423,8019,9270,10430,9977,1
10335,9409,8377,7967,9537,10492,9727,1
10296,9407,8432,8034,10360,11200,9821,1
10306,9469,8553,8271,11131,11928,10515,1
10434,9641,8833,8645,11100,13438,11964,1
10275,9410,8441,8110,10336,12186,10312,1
10327,9568,8938,8795,12154,13830,11330,1
10335,9519,8799,8586,11626,13227,11305,1
10313,9484,8728,8430,11352,12733,11081,1
10297,9489,8737,8482,11645,13009,11258,1
10440,9648,8838,8626,11116,13381,11981,1
10470,9698,8922,8787,11408,13545,11927,1
10289,9369,8318,7863,9073,10242,9603,1
10330,9469,8488,8102,9919,11357,10384,1
10328,9480,8496,8005,11343,11900,9745,1
10267,9382,8262,7839,9228,10401,9639,1
