B1,B2,B3,B4,B5,B6,B7,Class
9802,9045,8022,7764,8308,10351,10510,1
9807,9047,7990,7670,8032,9932,10316,1
9817,9061,8039,7746,8127,10347,10814,1
9802,9050,8033,7760,8248,10084,10484,1
9845,9106,8075,7803,8203,10457,11068,1
9936,9234,8272,8108,8878,11499,11766,1
9950,9239,8285,8158,8920,11484,11680,1
9805,9046,7990,7685,8077,10049,10479,1
9808,9047,8014,7742,8205,10298,10629,1
9998,9302,8374,8313,9249,12023,12082,1
9976,9281,8373,8319,9264,12144,12200,1
9782,9034,7967,7642,7938,9894,10250,1
9811,9040,8014,7717,8113,10190,10534,1
9830,9114,8071,7789,8224,10557,11079,1
9802,9065,8042,7771,8220,10318,10759,1
9808,9073,8027,7716,8049,10289,10748,1
9832,9099,8068,7802,8262,10404,10815,1
10056,9305,8478,8434,9251,10152,9725,1
10056,9300,8503,8496,9320,10223,9794,1
10031,9289,8475,8504,9385,10253,9779,1
10035,9292,8498,8499,9339,10495,9914,1
10063,9306,8483,8419,9400,10167,9684,1
10071,9319,8485,8415,9327,10385,9865,1
10004,9262,8464,8452,9238,10242,9846,1
10038,9280,8481,8417,9220,10062,9664,1
10031,9303,8453,8324,9104,9954,9529,1
10017,9291,8481,8343,9233,10025,9515,1
10042,9321,8513,8472,9566,10598,9844,1
10045,9294,8485,8462,9286,10257,9778,1
10034,9284,8441,8356,9157,9982,9598,1
10048,9291,8473,8406,9334,10132,9661,1
10034,9286,8470,8445,9325,10161,9710,1
10045,9288,8493,8520,9511,10591,9953,1
10043,9288,8447,8355,9366,10286,9753,1
10045,9301,8480,8384,9417,10215,9689,1
9908,9144,8234,8004,8945,9627,9158,1
9902,9134,8215,7950,8744,9317,8995,1
9921,9158,8344,8224,9128,10124,9642,1
9897,9145,8228,7990,8785,9536,9119,1
9907,9154,8256,8078,8943,9662,9194,1
9893,9127,8236,8020,8871,9588,9126,1
9909,9132,8215,7947,8753,9232,8880,1
9906,9156,8252,8031,8932,9649,9067,1
9823,9112,8119,7865,8558,9875,9851,1
9819,9100,8123,7910,8726,10032,9728,1
9842,9092,8099,7876,8599,9873,9698,1
9800,9065,8069,7765,8336,9611,9566,1
9832,9084,8079,7806,8336,9750,9740,1
9812,9080,8063,7750,8248,9465,9551,1
9791,9059,8041,7735,8122,9346,9489,1
9813,9084,8107,7863,8610,10069,9540,1
9812,9064,8047,7733,8154,9296,9479,1
9829,9080,8058,7782,8328,9535,9504,1
9799,9073,8067,7804,8362,9558,9399,1
9803,9073,8100,7879,8721,9881,9419,1
9817,9074,8063,7790,8447,9373,9260,1
9811,9073,8065,7794,8340,9503,9369,1
9821,9072,8067,7781,8302,9395,9267,1
9821,9076,8074,7812,8540,9621,9503,1
9802,9074,8067,7786,8283,9352,9238,1
9820,9060,8070,7809,8456,9621,9478,1
9798,9086,8121,7870,8673,9684,9183,1
9796,9065,8083,7829,8562,9602,9208,1
9809,9067,8104,7888,8763,9853,9321,1
9777,9064,8076,7825,8499,9668,9260,1
9808,9090,8102,7855,8659,9626,9210,1
9807,9081,8099,7829,8483,9410,9244,1
9809,9094,8127,7943,8865,10003,9522,1
9790,9073,8080,7834,8602,9805,9413,1
9800,9082,8090,7797,8441,9514,9254,1
9772,9069,8052,7796,8358,9291,9184,1
9798,9091,8092,7798,8370,9397,9251,1
9805,9084,8110,7870,8645,9858,9502,1
9899,9113,8191,8065,9045,9586,9230,1
9869,9106,8173,8013,8989,9490,9147,1
9914,9125,8206,8051,8962,9535,9320,1
9906,9112,8188,8058,9031,9734,9361,1
9914,9125,8200,8074,8986,9825,9502,1
9907,9135,8210,8097,9142,9815,9386,1
9801,9042,8012,7702,7954,9278,9599,1
9780,9035,7994,7654,7940,9154,9412,1
9779,9037,7968,7611,7813,9012,9289,1
9805,9055,8009,7672,7879,9181,9582,1
9786,9040,7980,7604,7844,9008,9245,1
9796,9038,8005,7688,7995,9287,9545,1
9778,9031,7972,7607,7901,8955,9112,1
9789,9040,8006,7675,8092,9298,9480,1
9774,9024,7956,7592,7797,9044,9454,1
9759,9003,7940,7569,7820,8979,9233,1
9759,9035,7991,7606,7902,9029,9193,1
9813,9044,8001,7667,7938,9411,9768,1
9801,9079,8036,7706,8053,9342,9646,1
9781,9022,7990,7652,8006,9151,9250,1
9779,9024,7985,7635,8023,9177,9180,1
9771,9033,7989,7617,8011,9271,9277,1
9742,8981,7921,7522,7772,8904,9121,1
9773,9013,7966,7597,7892,9002,9190,1
9759,9009,7981,7601,7952,9180,9367,1
9797,9046,7999,7692,8017,9368,9788,1
9800,9050,8029,7704,8043,9383,9704,1
9755,9033,7996,7640,8080,9342,9382,1
9760,9025,7991,7649,8081,9307,9319,1
9771,9018,7951,7583,7726,8921,9360,1
9775,9006,7966,7607,7834,9100,9494,1
9765,9004,7961,7611,7908,9152,9395,1
9756,8994,7950,7579,7819,9035,9291,1
9759,9007,7965,7606,7841,9071,9392,1
9799,9031,7995,7638,7885,9172,9443,1
9775,9018,7961,7617,7959,9250,9369,1
9766,9022,7982,7636,7950,9396,9570,1
9774,9028,7971,7626,7828,9126,9563,1
9780,9013,7984,7628,7873,9332,9701,1
9760,9000,7964,7589,7822,9163,9517,1
9789,9019,7975,7610,7841,9071,9507,1
9789,9032,8006,7674,7995,9362,9666,1
9806,9054,8032,7696,8082,9428,9766,1
9786,9040,7993,7633,7927,9201,9534,1
9745,9010,7963,7587,7801,9106,9463,1
9753,9026,7987,7647,7925,9361,9721,1
9803,9042,8119,7932,8857,9468,9176,1
9842,9051,8142,7966,8863,9411,9221,1
9836,9061,8141,8010,9008,9569,9363,1
9819,9045,8126,7970,8765,9255,9117,1
9834,9045,8137,7998,8881,9547,9316,1
9816,9054,8118,7876,8839,9175,8924,1
9833,9049,8097,7906,8734,9178,8938,1
9805,9043,8111,7938,8803,9282,9042,1
9811,9046,8129,7966,8982,9382,9169,1
9809,9046,8119,7938,9002,9322,9041,1
9821,9046,8129,7958,8781,9232,9045,1
9813,9051,8130,7966,8947,9344,9030,1
10049,9362,8437,8402,9111,11007,11212,1
10011,9314,8362,8263,8873,10489,10701,1
9957,9241,8252,8052,8480,10053,10266,1
9969,9268,8280,8111,8591,10160,10323,1
10011,9298,8317,8172,8726,10363,10535,1
10001,9302,8363,8231,8851,10577,10832,1
10003,9340,8405,8339,9002,10795,11048,1
10035,9333,8395,8281,8974,10811,11003,1
10047,9335,8437,8361,9060,10875,11026,1
9645,8868,7851,7490,8051,9138,9054,1
9658,8865,7834,7474,8029,9055,8931,1
9629,8858,7860,7532,8398,9341,8741,1
9653,8890,7883,7499,8215,9160,8908,1
9636,8861,7889,7532,8481,9201,8639,1
9660,8911,7869,7474,7884,8933,9075,1
9656,8874,7870,7516,8113,8989,8864,1
9646,8856,7854,7468,8156,8919,8700,1
9635,8869,7841,7475,7976,8979,8941,1
9655,8881,7852,7493,7868,8969,9146,1
9657,8885,7850,7458,7963,8872,8841,1
9674,8891,7871,7476,7909,8849,8894,1
9643,8879,7847,7468,7916,8931,8972,1
9625,8867,7818,7430,7928,8801,8695,1
9674,8901,7857,7498,7837,8795,8950,1
9821,9083,8121,7983,8843,10282,9880,1
9818,9090,8118,7983,8870,10379,9892,1
9814,9075,8130,7997,8954,10343,9853,1
9831,9087,8135,8002,8870,10282,9828,1
9777,9047,8075,7899,8673,9963,9618,1
9789,9059,8078,7905,8707,10202,9769,1
9792,9085,8116,7968,8844,10351,9876,1
9775,9059,8076,7883,8623,9918,9576,1
9818,9054,8074,7912,8669,10098,9695,1
9804,9059,8108,7949,8848,10159,9709,1
9787,9061,8086,7900,8768,10045,9539,1
9769,9040,8067,7874,8662,9945,9505,1
9792,9063,8078,7940,8904,10224,9726,1
9785,9060,8073,7901,8734,9914,9536,1
9807,9043,8068,7895,8823,10094,9540,1
9776,9049,8068,7889,8748,10064,9621,1
9781,9050,8064,7905,8793,9977,9438,1
9782,9039,8076,7885,8829,9966,9321,1
9744,9045,8068,7899,8825,9912,9420,1
9759,9053,8050,7861,8736,9772,9319,1
9762,9040,8067,7910,8904,10016,9335,1
9809,8993,7977,7579,8020,8837,8769,1
9805,9005,7977,7592,8076,9008,8960,1
9813,8992,7968,7572,8061,8886,8730,1
9804,9017,7993,7628,8292,9216,8980,1
9794,8992,7969,7555,7974,8832,8776,1
9798,9004,7963,7543,7922,8700,8752,1
9800,8993,7937,7532,7916,8603,8566,1
9828,9012,7966,7554,7910,8811,8912,1
9799,8995,7968,7573,8045,8852,8673,1
9807,8985,7950,7521,7950,8602,8430,1
9793,8988,7938,7538,7935,8522,8476,1
9803,8987,7943,7516,7887,8421,8361,1
9783,8990,7952,7543,8212,8709,8353,1
9792,8998,7963,7542,7979,8671,8630,1
9822,8993,7973,7523,7920,8647,8719,1
10077,9315,8202,7778,7632,7822,7893,1
10015,9277,8163,7736,7642,7660,7760,1
9975,9203,8092,7666,7585,7709,7780,1
9944,9197,8061,7652,7516,7703,7757,1
10072,9293,8162,7755,7644,7936,8001,1
10067,9286,8141,7729,7616,7823,7899,1
10060,9295,8170,7769,7675,7964,8068,1
10007,9208,8109,7669,7477,7562,7685,1
9931,9175,8018,7578,7349,7322,7424,1
10060,9301,8176,7759,7609,7767,7852,1
9970,9172,8044,7565,7325,7220,7364,1
10027,9268,8152,7726,7648,7911,8009,1
10041,9281,8174,7766,7682,7902,8024,1
10012,9234,8105,7669,7484,7495,7624,1
10023,9299,8178,7754,7668,7923,8045,1
10029,9274,8185,7739,7666,7897,7965,1
10050,9294,8183,7758,7701,7954,8054,1
9975,9187,8072,7626,7486,7564,7643,1
10038,9278,8166,7755,7686,7989,8095,1
10007,9227,8123,7682,7575,7723,7810,1
9817,9067,8103,7871,8508,10342,10480,1
9845,9078,8113,7875,8396,10346,10551,1
9824,9103,8110,7895,8457,10202,10523,1
9811,9078,8127,7903,8447,10253,10581,1
9810,9075,8073,7803,8336,9991,10237,1
9802,9059,8092,7824,8309,10204,10386,1
9826,9099,8136,7954,8682,10429,10549,1
9794,9088,8102,7834,8333,10180,10427,1
9799,9074,8118,7882,8517,10515,10586,1
9821,9095,8123,7919,8543,10295,10499,1
9804,9070,8104,7864,8438,10322,10519,1
9815,9087,8117,7905,8469,10444,10666,1
9922,9202,8291,8208,9320,11009,10635,1
9909,9183,8260,8143,9216,10951,10565,1
9919,9222,8316,8191,9261,11068,10752,1
9934,9236,8330,8203,9245,10951,10779,1
9986,9281,8415,8273,9255,11026,10947,1
9916,9208,8311,8164,9169,11005,10767,1
9912,9249,8347,8260,9333,11199,10892,1
9893,9226,8328,8200,9172,11015,10853,1
9973,9279,8387,8250,9221,11061,11022,1
9811,9041,8009,7674,7954,9208,9522,1
9807,9050,8037,7723,8026,9201,9510,1
9790,9046,8020,7695,7963,9340,9628,1
9781,9042,8000,7674,7945,9243,9579,1
9795,9077,8066,7784,8224,9601,9768,1
9799,9054,8094,7833,8436,10242,10032,1
9795,9047,8060,7774,8274,9626,9692,1
9808,9047,8097,7809,8340,9893,9902,1
9801,9048,8019,7714,8071,9402,9585,1
9810,9066,8064,7787,8234,9672,9806,1
9802,9070,8047,7735,8077,9663,9933,1
9822,9083,8096,7822,8276,9817,10099,1
9807,9073,8067,7764,8130,9628,9893,1
9830,9087,8121,7889,8409,9884,10074,1
9846,9096,8135,7945,8619,10510,10338,1
9821,9050,8078,7791,8315,9666,9724,1
9815,9046,8085,7838,8383,10012,10010,1
9791,9070,8017,7692,7951,9147,9432,1
9790,9047,8020,7691,7974,9333,9707,1
9819,9087,8089,7801,8241,9815,10113,1
9812,9089,8132,7871,8361,10071,10352,1
9827,9097,8165,7941,8457,10343,10557,1
9812,9070,8042,7733,8088,9418,9736,1
9813,9060,8068,7777,8200,9758,9936,1
9808,9040,8069,7775,8209,9520,9763,1
9806,9049,8063,7794,8209,9729,9856,1
9822,9094,8160,7955,8578,10285,10434,1
9815,9083,8055,7791,8154,9482,9815,1
9815,9053,8070,7798,8217,9665,9888,1
9823,9040,8057,7755,8153,9639,9925,1
9826,9071,8126,7884,8400,9951,10235,1
9808,9095,8089,7845,8300,9945,10163,1
9793,9074,8074,7772,8135,9758,10059,1
9805,9058,8034,7704,7976,9500,9854,1
9804,9061,8030,7723,8096,9701,9920,1
9809,9014,8038,7729,8134,9679,9794,1
9813,9076,8091,7833,8269,9911,10061,1
9798,9070,8051,7775,8229,9810,10017,1
9796,9052,8053,7755,8145,9547,9762,1
9801,9084,8107,7887,8466,10034,10075,1
9786,9044,8033,7732,8185,9680,9900,1
9832,9054,8061,7768,8210,9730,9973,1
9843,9088,8148,7913,8490,10082,10175,1
9796,9050,8101,7812,8233,9814,9880,1
9842,9094,8138,7912,8511,10219,10322,1
9801,9071,8092,7785,8138,9670,9973,1
9806,9071,8063,7786,8269,9743,9894,1
9813,9074,8115,7848,8362,9932,10045,1
9813,9085,8127,7862,8387,10060,10259,1
9797,9047,8049,7759,8177,9660,9869,1
9818,9070,8127,7867,8405,9922,10022,1
9811,9068,8095,7841,8302,9995,10183,1
9808,9076,8090,7782,8170,9785,10056,1
9795,9034,8059,7770,8174,9463,9645,1
9737,9020,8025,7877,8889,10114,9785,1
9730,8990,8034,7901,9002,10432,9723,1
9751,8971,7998,7877,9168,10325,9649,1
9741,8989,8014,7922,9123,10323,9765,1
9742,8995,8022,7931,9208,10463,9683,1
9740,9002,8011,7896,8931,10211,9950,1
9751,9011,8016,7851,8745,10148,9922,1
9758,9002,8006,7861,8896,10128,9779,1
9776,9028,8049,7983,9158,10404,9814,1
9771,8991,8026,7758,8664,9754,9323,1
9762,8981,8005,7722,8490,9567,9184,1
9735,8992,8010,7771,8702,10023,9553,1
9709,8979,7973,7717,8542,9732,9360,1
9745,8980,7960,7677,8354,9394,9119,1
9736,8973,7985,7719,8496,9737,9369,1
9749,8986,7963,7676,8297,9583,9416,1
9762,8998,7978,7686,8406,9591,9352,1
9746,9004,8003,7709,8479,9700,9338,1
9724,8991,7997,7741,8626,9889,9474,1
9750,8984,8001,7741,8690,9804,9385,1
9738,9005,8022,7766,8626,9916,9526,1
9741,8998,8000,7711,8465,9624,9317,1
9720,8992,7991,7718,8558,9606,9191,1
9748,8973,7985,7699,8486,9568,9306,1
9902,9168,8212,8096,9157,11084,10391,1
9902,9188,8220,8106,9007,10839,10368,1
9917,9186,8193,8040,8936,10850,10426,1
9927,9186,8244,8137,9178,10949,10313,1
9922,9190,8225,8083,9060,11007,10496,1
9978,9242,8309,8167,9048,10998,10809,1
9921,9209,8252,8122,9128,11101,10558,1
9949,9222,8284,8170,9129,11160,10753,1
9699,8913,7897,7451,8058,8504,8292,1
9687,8922,7926,7476,8105,8684,8484,1
9698,8908,7905,7423,7994,8417,8199,1
9682,8914,7895,7404,7955,8312,8140,1
9695,8910,7890,7438,7903,8438,8350,1
9695,8930,7901,7456,7970,8534,8447,1
9714,8905,7882,7444,7928,8453,8352,1
9693,8911,7906,7459,8018,8657,8527,1
9714,8925,7906,7475,7964,8547,8470,1
9690,8928,7908,7439,7946,8599,8549,1
9717,8918,7911,7458,7948,8560,8498,1
9710,8911,7903,7466,7936,8480,8423,1
9746,8966,7996,7686,8310,9622,9662,1
9739,8976,8021,7693,8307,9657,9704,1
9734,8953,8020,7682,8368,9705,9708,1
9709,8994,8059,7720,8491,9810,9784,1
9762,8972,7984,7648,8234,9581,9619,1
9780,8980,8005,7659,8371,9737,9670,1
9740,8975,8012,7687,8324,9696,9740,1
9756,8964,8008,7671,8359,9651,9648,1
9742,8965,8011,7671,8327,9510,9538,1
9733,8964,8006,7658,8232,9683,9738,1
9735,8962,8003,7660,8338,9734,9746,1
9746,8990,8016,7685,8345,9773,9762,1
9734,8966,8012,7692,8336,9644,9669,1
9733,8975,8041,7716,8432,9918,9959,1
9754,8980,8020,7692,8332,9680,9724,1
9760,8989,8026,7698,8345,9736,9793,1
9718,8951,7996,7681,8329,9761,9768,1
9723,8971,8024,7713,8395,9811,9858,1
9728,8977,8020,7700,8393,9785,9831,1
9719,8970,8024,7709,8348,9732,9797,1
9729,8961,8006,7673,8271,9692,9769,1
9733,8960,8018,7691,8345,9699,9751,1
9749,8982,8028,7700,8396,9759,9767,1
9773,8991,8027,7714,8392,9719,9723,1
9724,8944,7968,7627,8189,9597,9727,1
9737,8965,8018,7705,8345,9742,9795,1
9753,8970,8043,7714,8390,9804,9835,1
9757,8984,8047,7739,8459,9983,10007,1
9743,8980,8039,7746,8412,9784,9850,1
9746,8972,8034,7692,8335,9670,9765,1
9762,8972,8011,7713,8478,9361,9094,1
9758,8985,8033,7764,8697,9568,9165,1
9740,8974,8052,7878,9083,10104,9395,1
9724,8988,8049,7840,8904,9960,9346,1
9888,9155,8178,8053,9295,10753,10107,1
9889,9151,8183,8029,9256,10666,9916,1
9870,9161,8193,8048,9251,10619,9956,1
9895,9175,8251,8205,9394,11611,11062,1
9884,9146,8189,8085,9087,11294,11163,1
9877,9163,8227,8153,9229,11397,11124,1
9898,9168,8270,8225,9369,11691,11282,1
9831,9085,8077,7802,8714,10640,10403,1
9857,9100,8076,7786,8525,10376,10296,1
9869,9097,8078,7802,8498,10434,10494,1
9849,9124,8123,7888,8754,10977,10937,1
9891,9118,8128,7885,8703,10976,10916,1
9888,9104,8100,7826,8569,10706,10761,1
9825,9100,8096,7828,8718,10549,10368,1
9839,9096,8065,7785,8546,10520,10541,1
9843,9104,8096,7806,8523,10463,10476,1
9873,9119,8111,7863,8691,10887,10861,1
9834,9111,8123,7862,8752,10893,10915,1
9852,9114,8095,7808,8423,10697,10968,1
9854,9097,8054,7756,8451,10528,10588,1
9858,9105,8088,7806,8635,10702,10689,1
9857,9112,8100,7833,8634,10859,10976,1
9844,9118,8086,7806,8470,10580,10740,1
9837,9125,8095,7812,8496,10727,10904,1
9858,9126,8107,7854,8599,10924,11031,1
9879,9126,8121,7855,8547,10986,11183,1
9855,9123,8117,7865,8659,10879,10956,1
9854,9118,8099,7862,8566,10738,10813,1
9871,9118,8105,7847,8563,10971,11083,1
9847,9118,8126,7857,8739,10970,10913,1
9847,9127,8137,7892,8638,11064,11147,1
9770,8985,7955,7607,8079,8732,8889,1
9763,8985,7939,7588,7978,8626,8787,1
9869,9112,8098,7856,8635,10995,10967,1
9748,8969,7938,7572,7982,8772,8969,1
9778,8990,7960,7605,8084,8884,9082,1
9736,8978,7956,7608,8080,8863,8975,1
9756,8978,7984,7657,8270,8999,9067,1
9751,9016,7983,7679,8145,9026,9271,1
9734,8986,7974,7638,8103,8944,9144,1
9743,8956,7960,7605,8031,8743,8892,1
9741,8991,7982,7643,8130,8993,9155,1
9746,8959,7947,7581,7985,8707,8932,1
9748,8992,7967,7630,8136,9055,9172,1
9774,9010,7970,7645,8047,8979,9189,1
9751,8983,7948,7583,7969,8686,8904,1
9725,8959,7934,7587,8070,8763,8859,1
9732,8986,7935,7599,8027,8846,9078,1
9890,9124,8019,7606,7807,9186,9687,1
9877,9123,8013,7598,7817,9334,9867,1
9876,9108,8000,7597,7869,9324,9861,1
9884,9133,8017,7611,7879,9324,9807,1
9892,9121,8000,7596,7790,9270,9733,1
9885,9136,8019,7607,7790,9123,9677,1
9849,9102,7991,7594,7954,9199,9455,1
9889,9126,8005,7605,7799,9190,9719,1
9861,9116,7992,7572,7792,9256,9694,1
9874,9109,7995,7573,7829,9170,9527,1
9867,9118,7992,7581,7848,9109,9446,1
9872,9109,8016,7597,7914,9165,9339,1
9880,9127,8028,7625,7830,9169,9640,1
9874,9142,8035,7631,7852,9265,9740,1
9853,9110,8020,7589,7879,9140,9400,1
9875,9131,8037,7637,7973,9221,9524,1
9879,9138,8034,7610,7874,9151,9536,1
9872,9138,8024,7602,7977,9185,9480,1
9862,9119,8007,7584,7976,9297,9551,1
9856,9113,7999,7571,7905,9149,9354,1
9876,9134,8051,7654,8064,9371,9775,1
9844,9099,7997,7588,7894,9269,9467,1
9884,9139,8027,7607,7849,9260,9738,1
9879,9111,8023,7599,7889,9150,9553,1
9878,9105,8034,7603,7884,9136,9523,1
9870,9117,8038,7625,8005,9263,9450,1
9860,9083,8004,7585,8094,9384,9432,1
9877,9106,8020,7582,7897,9140,9413,1
9888,9100,7999,7584,7836,9045,9378,1
9883,9106,8015,7600,7847,9172,9544,1
9878,9132,8012,7594,7775,9108,9649,1
9875,9133,8022,7584,7743,9241,9916,1
9854,9101,7998,7589,8002,9344,9531,1
9860,9108,8000,7596,7899,9134,9444,1
9875,9124,8013,7598,7796,9167,9534,1
9858,9116,8016,7610,8053,9309,9501,1
9861,9127,8022,7600,7782,9148,9746,1
9884,9137,8014,7584,7730,9007,9641,1
9860,9122,8008,7600,7864,9024,9376,1
9886,9116,8002,7574,7859,9013,9349,1
9870,9106,7999,7554,7770,8946,9410,1
9878,9119,8018,7598,7930,9277,9560,1
9823,9079,7974,7552,7803,8781,9095,1
9853,9084,7984,7537,7829,8793,9018,1
9853,9091,7967,7542,7767,8753,9152,1
9879,9108,7983,7552,7725,8896,9345,1
9841,9114,8018,7588,7857,9130,9434,1
9837,9066,7958,7531,7752,8933,9187,1
9836,9073,7957,7528,7887,8731,8794,1
9844,9099,7985,7564,7696,8988,9439,1
9839,9090,7966,7534,7736,8665,8975,1
9831,9064,7960,7525,7874,8886,8920,1
9838,9085,7972,7539,7768,8859,9159,1
9824,9058,7960,7528,7873,8847,8901,1
9838,9082,7967,7556,7810,8985,9274,1
9864,9102,7982,7547,7686,8735,9138,1
9832,9092,7978,7525,7766,8671,8945,1
9833,9069,7939,7489,7762,8634,8911,1
9828,9094,7965,7528,7719,8699,9085,1
9840,9094,7982,7546,7741,8895,9188,1
9866,9079,7988,7527,7690,8599,8926,1
9853,9084,7981,7555,7732,8769,9150,1
9936,9214,8154,7862,8209,10626,11168,1
9943,9231,8189,7917,8313,10854,11415,1
9963,9249,8244,7951,8387,10835,11243,1
9939,9245,8179,7897,8455,10830,11322,1
9965,9243,8182,7925,8466,10890,11374,1
9922,9218,8153,7903,8447,10786,11311,1
9939,9213,8179,7906,8335,10767,11324,1
9902,9191,8125,7833,8260,10285,10814,1
9958,9242,8196,7944,8433,10897,11366,1
9931,9216,8146,7868,8279,10477,10995,1
9945,9225,8176,7920,8350,10742,11247,1
9918,9234,8176,7902,8331,10812,11336,1
9950,9219,8177,7918,8385,10678,11113,1
9931,9206,8151,7865,8350,10595,11122,1
9910,9211,8146,7876,8406,10911,11205,1
9915,9205,8135,7865,8338,10710,11128,1
9957,9225,8158,7893,8393,10738,11112,1
9939,9208,8162,7903,8394,10609,11021,1
9765,9024,8063,7771,8698,10310,9879,1
9760,9026,8055,7725,8790,10298,9798,1
9771,9034,8054,7790,8833,10223,9718,1
9765,9013,8030,7730,8602,10142,9696,1
9780,9035,8036,7748,8637,9929,9610,1
9773,9004,7995,7676,8429,9759,9511,1
9762,9021,8017,7715,8546,9883,9530,1
9802,9041,8043,7765,8615,10144,9843,1
9765,9007,8000,7639,8309,9462,9269,1
9787,9019,8046,7737,8550,9866,9612,1
9813,9034,8066,7785,8715,10359,9974,1
9775,9037,8044,7712,8689,9890,9447,1
9891,9121,8083,7788,8485,10159,10128,1
9876,9144,8089,7756,8397,10063,10028,1
9885,9138,8075,7756,8345,10162,10277,1
9866,9134,8073,7717,8201,10064,10140,1
9874,9159,8092,7740,8404,10051,9942,1
9876,9143,8064,7740,8356,10033,10143,1
9870,9118,8079,7781,8486,10228,10100,1
9891,9144,8120,7796,8669,10326,10149,1
9873,9157,8103,7772,8283,10305,10498,1
9882,9146,8061,7732,8218,10201,10452,1
9872,9150,8113,7813,8601,10447,10209,1
9881,9160,8133,7840,8455,10439,10445,1
9892,9167,8125,7814,8357,10508,10812,1
9872,9130,8081,7744,8356,10149,10207,1
9904,9147,8072,7728,8138,10185,10516,1
9883,9145,8071,7734,8206,10137,10339,1
9884,9141,8088,7769,8406,10261,10228,1
9873,9141,8090,7784,8491,10398,10256,1
9888,9147,8075,7754,8356,10310,10363,1
9888,9161,8116,7804,8437,10295,10398,1
9868,9142,8073,7765,8353,10178,10188,1
9871,9173,8115,7788,8463,10255,10221,1
9899,9155,8107,7793,8408,10497,10568,1
9880,9146,8097,7815,8663,10429,10220,1
9895,9141,8086,7764,8251,10123,10364,1
9926,9182,8150,7857,8373,10604,11127,1
9867,9148,8077,7736,8167,10021,10562,1
9899,9165,8079,7709,8069,9992,10533,1
9889,9133,8068,7676,8044,9895,10352,1
9880,9166,8089,7766,8241,10286,10828,1
9942,9183,8154,7822,8264,10543,11063,1
9858,9117,8222,7910,9257,10250,9855,1
9899,9141,8070,7690,8040,9824,10390,1
9829,9115,8239,7951,9262,10229,9898,1
9946,9180,8145,7794,8312,10449,10912,1
9943,9164,8098,7749,8099,10233,10873,1
9922,9155,8076,7716,8030,10026,10642,1
9794,9068,8144,7848,8971,10113,9784,1
9821,9102,8181,7858,9117,10101,9717,1
9818,9091,8170,7916,9147,10180,9767,1
9824,9096,8154,7850,9089,10068,9716,1
9825,9099,8196,7877,9121,10059,9711,1
9810,9069,8150,7835,9023,10043,9707,1
9821,9103,8162,7861,9140,10074,9716,1
9917,9145,8055,7679,8019,10012,10677,1
9800,9061,8125,7812,8929,10039,9820,1
9892,9139,8040,7633,7944,9533,10035,1
9891,9137,8057,7692,8069,9823,10355,1
9891,9143,8068,7719,8118,10032,10671,1
9909,9149,8070,7724,8136,10129,10725,1
9812,9089,8167,7864,9127,10150,9814,1
9889,9115,8018,7605,7841,9422,9986,1
9881,9129,8027,7625,7863,9585,10166,1
9905,9135,8075,7715,8044,10034,10562,1
9905,9145,8070,7709,8218,10004,10344,1
9903,9154,8075,7707,8117,9982,10498,1
9816,9099,8165,7847,9094,10100,9807,1
9819,9092,8165,7846,9048,10119,9825,1
9817,9084,8157,7837,8988,10142,9879,1
9805,9080,8156,7853,9098,10061,9703,1
9811,9108,8203,7926,9119,10380,10089,1
9825,9097,8169,7869,9059,10141,9857,1
9827,9097,8169,7866,9018,10076,9820,1
9814,9100,8171,7874,8972,10141,9957,1
9855,9141,8217,7953,9156,10352,10080,1
9961,9240,8214,7979,8701,10898,11078,1
9929,9220,8214,7971,8652,10898,11192,1
9962,9232,8207,7925,8605,10916,11114,1
9966,9251,8195,7935,8545,10867,11108,1
9737,8936,7915,7549,8045,8730,8517,1
9713,8935,7941,7597,8195,8862,8550,1
9717,8934,7930,7560,8082,8751,8604,1
9701,8909,7890,7504,7864,8538,8544,1
9722,8921,7913,7549,8035,8730,8542,1
9722,8918,7908,7489,7873,8572,8531,1
9725,8936,7922,7547,8023,8648,8506,1
9708,8916,7927,7579,8212,8863,8476,1
9744,8929,7932,7549,8092,8691,8500,1
9762,8963,7959,7616,8141,8892,8794,1
9706,8906,7912,7552,8112,8702,8391,1
9703,8917,7911,7572,8241,8854,8457,1
9722,8903,7900,7536,8100,8782,8481,1
9747,8942,7936,7575,8106,8902,8684,1
9711,8915,7896,7520,7986,8643,8500,1
9749,9027,8061,7831,8614,9591,9291,1
9767,9029,8024,7768,8396,9341,9104,1
9757,8979,7948,7595,7945,8578,8482,1
9721,8990,7985,7685,8245,9070,8841,1
9750,8994,7987,7657,8088,8610,8596,1
9740,8996,7979,7645,8064,8598,8605,1
9735,8993,7988,7702,8271,8696,8596,1
9767,9014,8018,7734,8265,9166,8954,1
9750,9025,8019,7698,8095,8915,8919,1
9771,9009,8020,7696,8116,8869,8787,1
9768,9042,8057,7807,8473,9327,9019,1
9732,8984,7970,7610,7872,8573,8582,1
9699,8919,7867,7527,7841,8770,8838,1
9686,8906,7870,7540,7934,8854,8837,1
9681,8911,7898,7616,8200,9235,8946,1
9670,8909,7889,7614,8183,9339,9029,1
9724,8928,7919,7602,8008,8869,8883,1
9700,8921,7887,7557,7888,8881,8878,1
9688,8895,7880,7545,7996,9050,8900,1
